type	names	baking_powder	baking_soda	brown_sugar	butter	buttermilk	cake_mix	cream	egg	flour	juice	lard	margarine	milk	oil	salt	shortening	soymilk	sugar	water	yeast	ingredients
loaves	essence-of-bread	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.333	0.0	0.0	0.0	20.0	2.0	2 tablespoons yellow cornmeal,  6 cups bread flour,  2 (.25 ounce) packages rapid rise yeast,  2 teaspoons salt,  2 1/2 cups warm water (120 to 130 degrees F/50 degrees C),
loaves	everything-challah	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0	6.0	20.0	1.5	3 tablespoons active dry yeast,  2 1/2 cups warm water (110 degrees F/45 degrees C),  3/4 cup white sugar,  1/2 cup vegetable oil,  2 tablespoons salt,  2 tablespoons poppy seeds,  3 tablespoons dried minced onion,  1 tablespoon dried minced garlic,  1/2 teaspoon garlic powder,  1/2 teaspoon onion powder,  6 cups all-purpose flour, or more if needed,  &nbsp;,  1 teaspoon sesame seeds (optional),  1/2 teaspoon kosher salt (optional),  1/2 teaspoon poppy seeds,  1/2 teaspoon dried minced onion,  1/2 teaspoon dried minced garlic,  1 egg, beaten,
loaves	ezekiel-bread-ii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	2.5	0.5	0.0	0.0	0.0	40.0	2.0	1 cup lentils,  2 (.25 ounce) packages active dry yeast,  5 cups warm water (110 degrees F/45 degrees C), divided,  5 tablespoons olive oil,  1 tablespoon salt,  1 tablespoon honey,  8 cups whole wheat flour,  4 cups barley flour,  2 cups soy flour,  1/2 cup millet flour,  1/4 cup rye flour,
loaves	fabulous-french-loaves	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	48.0	0.0	0.0	0.0	0.0	2.5	0.5	0.0	0.0	0.5	20.0	2.0	2 (.25 ounce) packages active dry yeast,  1/2 cup warm water (110 degrees F),  2 cups water,  6 cups bread flour,  1 tablespoon salt,  1 tablespoon white sugar,  5 tablespoons vegetable oil,  2 tablespoons cornmeal,  1 egg white, beaten,  1 tablespoon sesame seeds,
loaves	fabulous-homemade-bread	0.0	0.0	5.328	0.0	0.0	0.0	0.0	0.0	98.0	0.0	0.0	0.0	0.0	5.328	0.75	0.0	0.0	0.5	40.0	3.0	1/2 cup warm water,  3 (.25 ounce) packages active dry yeast,  1/4 cup bread flour,  1 tablespoon white sugar,  2 cups quick cooking oats,  2 cups whole wheat flour,  4 1/2 cups warm water,  1 1/2 tablespoons salt,  2/3 cup brown sugar,  2/3 cup vegetable oil,  10 cups bread flour,
loaves	farmers-bread	0.0	0.0	0.0	2.664	0.0	0.0	0.0	0.0	52.0	0.0	0.0	0.0	0.0	0.0	0.167	0.0	0.0	0.0	16.0	2.0	2 (.25 ounce) packages active dry yeast,  2 cups warm water (110 degrees F/45 degrees C),  6 1/2 cups all-purpose flour,  1 teaspoon salt,  1/3 cup butter, chilled and diced,
loaves	favorite-buttermilk-bread	0.0	0.083	0.0	30.0	24.0	0.0	0.0	0.0	72.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	6.0	1.0	6 teaspoons active dry yeast,  3/4 cup warm water (110 degrees F to 115 degrees F),  3 cups warm 1% buttermilk* (110 to 115 degrees F),  3/4 cup butter, melted and cooled,  1/4 cup honey,  3 teaspoons salt,  1/2 teaspoon baking soda,  3/4 cup toasted wheat germ,  9 cups all-purpose flour,
loaves	festive-jule-kaga	0.0	0.0	0.0	4.0	0.0	0.0	0.0	1.75	36.0	0.0	0.0	0.0	10.0	0.0	0.167	0.0	0.0	4.0	0.0	0.5	1/2 cup butter,  1 1/4 cups milk,  1/2 cup white sugar,  1 teaspoon salt,  2 cups all-purpose flour,  1/2 teaspoon ground cardamom,  1 tablespoon fast-rising yeast,  1 egg,  2 1/2 cups all-purpose flour,  1 cup currants,
loaves	flower-pot-challah-bread	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.25	48.0	0.0	0.0	4.0	0.0	0.5	0.333	0.0	0.0	4.0	12.0	1.0	1 1/2 cups warm water (110 degrees F/45 degrees C),  1/2 cup margarine,  6 cups all-purpose flour,  2 tablespoons active dry yeast,  1/2 cup white sugar,  2 teaspoons salt,  3 eggs,  1 tablespoon vegetable oil,
loaves	focaccia-bread	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	1.5	0.167	0.0	0.0	0.167	8.0	0.5	2 3/4 cups all-purpose flour,  1 teaspoon salt,  1 teaspoon white sugar,  1 tablespoon active dry yeast,  1 teaspoon garlic powder,  1 teaspoon dried oregano,  1 teaspoon dried thyme,  1/2 teaspoon dried basil,  1 pinch ground black pepper,  1 tablespoon vegetable oil,  1 cup water,  2 tablespoons olive oil,  1 tablespoon grated Parmesan cheese,  1 cup mozzarella,
loaves	fondue-bread	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5	32.0	0.0	0.0	4.0	8.0	0.0	0.333	0.0	0.0	0.583	0.0	0.5	3 1/2 teaspoons white sugar,  2 teaspoons salt,  1 tablespoon active dry yeast,  4 cups all-purpose flour,  1/2 cup margarine,  1 cup milk,  1 egg,  1 egg yolk,  2 pounds Muenster cheese, shredded,  1 egg white, beaten,  2 tablespoons whole blanched almonds,
loaves	french-bread	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	48.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	16.5	2.0	6 cups all-purpose flour,  2 1/2 (.25 ounce) packages active dry yeast,  1 1/2 teaspoons salt,  2 cups warm water (110 degrees F/45 degrees C),  1 tablespoon cornmeal,  1 egg white,  1 tablespoon water,
loaves	french-country-bread	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.333	0.0	0.0	0.0	24.0	0.417	1/2 teaspoon active dry yeast,  1 cup warm water,  1 1/2 cups bread flour,  2 teaspoons active dry yeast,  2 cups warm water,  1 cup whole wheat flour,  3 cups bread flour,  2 teaspoons salt,
loaves	french-herb-bread	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	3.0	8.0	0.0	0.25	0.0	0.0	1.0	2.0	0.5	1 tablespoon active dry yeast,  2 tablespoons white sugar,  1 teaspoon salt,  3 1/2 cups all-purpose flour,  1 cup milk,  1 tablespoon distilled white vinegar,  1/4 cup water,  1/4 cup margarine,  1/2 cup minced onion,  1 clove garlic, minced,  1/2 teaspoon salt,  1 tablespoon minced parsley,  2 tablespoons margarine,
loaves	french-onion-bread	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.125	1.5	0.0	2.0	18.0	2.0	2 (.25 ounce) packages active dry yeast,  1 cup warm water (110 degrees to 115 degrees),  5 1/4 cups all-purpose flour, divided,  4 tablespoons sugar, divided,  3/4 teaspoon salt,  1 1/4 cups hot water (120 to 130 degrees F),  1 envelope onion soup mix,  3 tablespoons shortening,
loaves	fresh-yeast-bread	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	120.0	0.0	0.0	0.0	0.0	0.0	0.5	4.0	0.0	6.0	40.0	2.0	2 (0.6 ounce) cakes compressed fresh yeast,  1 cup warm water (110 degrees F/45 degrees C),  4 cups hot water,  3/4 cup white sugar,  1 tablespoon salt,  1/2 cup shortening,  15 cups bread flour,
loaves	frosted-caramel-nut-braid	0.0	0.0	0.0	2.0	0.0	0.0	0.0	3.5	34.0	0.0	0.0	0.0	8.0	0.0	0.25	0.0	0.0	2.0	2.0	1.0	1 (.25 ounce) package active dry yeast,  1/4 cup warm water (105 degrees to 115 degrees),  1 cup warm milk (110 to 115 degrees F),  2 eggs,  1/4 cup sugar,  1/4 cup butter or margarine, softened,  1 1/2 teaspoons salt,  4 1/4 cups all-purpose flour,  CARAMEL FILLING:,  1 cup chopped pecans,  2/3 cup packed brown sugar,  1/3 cup butter or margarine, softened,  2 tablespoons all-purpose flour,  FROSTING:,  1/3 cup butter or margarine, softened,  2 cups confectioners' sugar,  1 1/2 teaspoons vanilla extract,  3 teaspoons water,  1/4 cup chopped pecans,
loaves	german-rye-bread	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	12.0	0.0	0.167	0.0	0.0	1.0	4.0	2.0	2 (.25 ounce) packages active dry yeast,  1/2 cup warm water (110 degrees F/45 degrees C),  1 1/2 cups lukewarm milk,  2 tablespoons white sugar,  1 teaspoon salt,  1/2 cup molasses,  2 tablespoons butter,  3 1/4 cups rye flour,  2 1/2 cups bread flour,
loaves	german-rye-bread-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	0.333	0.0	0.0	3.0	32.0	1.0	1 (.25 ounce) package active dry yeast,  4 cups warm water (110 degrees to 115 degrees F), divided,  2 cups rye flour,  6 tablespoons sugar,  2 tablespoons caraway seeds,  2 teaspoons salt,  7 cups all-purpose flour,  2 teaspoons cornmeal,  TOPPING:,  1 egg, lightly beaten,  4 teaspoons caraway seed,
loaves	golden-cheese-yeast-bread	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.75	48.0	0.0	0.0	0.0	16.0	0.0	0.333	0.0	0.0	1.5	0.0	2.0	6 cups all-purpose flour,  2 cups shredded Cheddar cheese,  3 tablespoons sugar,  2 (.25 ounce) packages active dry yeast,  2 teaspoons salt,  2 cups warm milk,  1 egg,
loaves	golden-sesame-braid	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	56.0	0.0	0.0	0.0	12.0	0.0	0.5	2.0	0.0	2.0	4.5	2.0	2 (.25 ounce) packages active dry yeast,  1/2 cup warm water (110 degrees F to 115 degrees F),  1 1/2 cups warm milk (110 to 115 degrees F),  1/4 cup shortening,  1/4 cup sugar,  1 tablespoon salt,  4 eggs,  7 cups all-purpose flour,  1 tablespoon cold water,  2 tablespoons sesame seeds,
loaves	gramma-goods-fennel-bread	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	72.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	1.0	40.0	2.0	2 (.25 ounce) packages instant yeast,  1 cup lukewarm water,  1 quart warm water,  1 tablespoon salt,  1 teaspoon ground ginger,  2 tablespoons white sugar,  1/2 cup fennel seed,  1/3 cup unsulfured molasses,  1 tablespoon melted butter,  2 cups rye flour,  1 1/2 cups golden raisins,  9 cups bread flour,
loaves	grandma-cornishs-whole-wheat-potato-bread	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	120.0	0.0	0.0	0.0	48.0	0.0	0.667	2.664	0.0	2.831	20.0	3.0	1 medium potato, peeled,  2 cups water,  1 teaspoon salt,  1/3 cup white sugar,  1/3 cup shortening,  1 tablespoon salt,  6 cups warm milk,  3 (.25 ounce) packages active dry yeast,  1/2 cup warm water (110 degrees F/45 degrees C),  1 teaspoon white sugar,  15 cups whole wheat flour,
loaves	grandma-russells-bread	0.0	0.0	0.0	6.0	0.0	0.0	0.0	3.5	40.0	0.0	0.0	0.0	8.0	0.0	0.5	0.0	0.0	10.0	10.664	1.0	1 (.25 ounce) package active dry yeast,  1 1/3 cups warm water (110 degrees to 115 degrees),  1/2 cup sugar, divided,  1 cup milk,  1/2 cup butter or margarine,  1 tablespoon salt,  1 cup mashed potatoes,  2 eggs, beaten,  5 cups all-purpose flour,  CINNAMON FILLING,  1/4 cup butter or margarine, melted,  3/4 cup sugar,  1 tablespoon ground cinnamon,
loaves	grandma-vandorens-white-bread	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	2.0	0.5	0.0	0.0	4.0	24.0	1.5	3 cups warm water,  3 tablespoons active dry yeast,  3 teaspoons salt,  4 tablespoons vegetable oil,  1/2 cup white sugar,  8 cups bread flour,
loaves	grannys-white-bread	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	80.0	0.0	0.0	2.664	8.0	0.0	0.667	0.0	0.0	2.664	24.0	2.0	1 cup milk,  1/3 cup margarine,  1/3 cup white sugar,  4 teaspoons salt,  3 cups warm water (110 degrees F/45 degrees C),  1 cup dry potato flakes,  2 (.25 ounce) packages active dry yeast,  10 cups all-purpose flour,
loaves	greek-olive-and-onion-bread	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0	1.0	0.25	0.0	0.0	0.083	18.0	2.0	2 (.25 ounce) packages rapid rise yeast,  1/2 cup warm water,  2 tablespoons extra-virgin olive oil,  2 large red onions, diced,  7 cups bread flour,  1 1/2 teaspoons salt,  1/2 teaspoon white sugar,  1/4 cup chopped fresh dill,  1/4 teaspoon garlic powder (optional),  2 cups pitted kalamata olives, chopped,  1 3/4 cups warm water,
loaves	ham-and-cheese-picnic-bread	0.0	0.0	0.0	0.5	0.0	0.0	0.0	1.75	24.0	0.0	0.0	0.0	0.0	0.0	0.167	0.0	0.0	0.5	8.0	1.0	1 (.25 ounce) package active dry yeast,  1 cup warm water (110 degrees F),  3 cups all-purpose flour,  1 egg,  1 tablespoon butter,  1 tablespoon white sugar,  1 teaspoon salt,  1 cup chopped ham,  1 cup shredded mozzarella cheese,  1 (4 ounce) jar diced pimento peppers, drained,  1/2 cup black olives, drained and chopped,
loaves	ham-and-swiss-braid	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.75	32.0	0.0	0.0	0.0	0.0	0.0	0.083	0.0	0.0	1.0	8.0	2.0	4 cups all-purpose flour,  2 tablespoons sugar,  2 (.25 ounce) packages quick-rise yeast,  1/2 teaspoon salt,  1 cup water,  1/4 cup Dijon mustard,  2 tablespoons butter or margarine,  1 pound thinly sliced deli ham,  1 cup shredded Swiss cheese,  1/2 cup chopped dill pickles,  1 egg, lightly beaten,
loaves	ham-stuffed-bread	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.75	30.0	0.0	0.0	0.0	8.0	4.0	0.083	0.0	0.0	0.0	0.0	0.5	1 tablespoon active dry yeast,  1 cup warm milk (110 to 115 degrees F),  1 egg,  1/2 cup vegetable oil,  1/2 teaspoon salt,  3 3/4 cups all-purpose flour,  FILLING:,  1 small onion, chopped,  1/3 cup vegetable oil,  2 medium tomatoes, chopped,  1 garlic clove, minced,  salt and pepper to taste,  1/2 pound chopped cooked ham,  1 teaspoon vinegar,  1/2 teaspoon dried oregano,
loaves	hard-do-bread	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.5	0.0	0.5	0.083	0.0	0.0	1.5	6.0	1.0	3 tablespoons white sugar,  1 (.25 ounce) package active dry yeast,  3/4 cup warm water (110 degrees F/45 degrees C),  1 tablespoon vegetable oil,  1 tablespoon margarine, melted,  1/2 teaspoon salt,  2 3/4 cups all-purpose flour,
loaves	hawaiian-bread-ii	0.0	0.0	0.0	4.0	0.0	0.0	0.0	5.25	48.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	8.0	2.0	2 (.25 ounce) envelopes active dry yeast,  1/2 cup warm water (110 degrees F/45 degrees C),  3 eggs,  1 cup pineapple juice,  1/2 cup water,  3/4 cup white sugar,  1/2 teaspoon ground ginger,  1 teaspoon vanilla extract,  1/2 cup butter, melted,  6 cups all-purpose flour,
loaves	hawaiian-sweet-bread-2	0.0	0.0	0.0	4.0	0.0	0.0	0.0	5.25	56.0	8.0	0.0	0.0	8.0	0.0	0.167	0.0	0.0	5.328	4.0	2.0	7 cups all-purpose flour,  3/4 cup instant mashed potato flakes,  2/3 cup sugar,  2 (.25 ounce) packages active dry yeast,  1 teaspoon salt,  1/2 teaspoon ground ginger,  1 cup milk,  1/2 cup water,  1/2 cup butter, softened,  1 cup pineapple juice,  3 eggs,  2 teaspoons vanilla extract,
loaves	hazelnut-swirl-bread	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5	48.0	0.0	0.0	0.0	16.0	0.0	0.167	5.328	0.0	4.0	4.0	2.0	2 (.25 ounce) packages active dry yeast,  1/2 cup warm water (110 degrees F to 115 degrees F),  2 cups warm milk (110 to 115 degrees F),  1 cup mashed potato flakes,  2/3 cup shortening,  1/2 cup sugar,  2 eggs, lightly beaten,  1 teaspoon salt,  3 cups whole wheat flour,  3 cups all-purpose flour,  FILLING:,  3 tablespoons butter or margarine, softened,  2/3 cup packed brown sugar,  2 egg yolks,  2 tablespoons milk,  1/4 teaspoon vanilla extract,  2 cups finely chopped hazelnuts,
loaves	healthy-wheat-bread	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	36.0	0.0	0.0	0.0	0.0	1.0	0.333	0.0	0.0	0.0	8.0	2.0	3 cups all-purpose flour, divided,  2 teaspoons salt,  2 (.25 ounce) packages active dry yeast,  1 cup water,  1/2 cup honey,  2 tablespoons vegetable oil,  1 cup low-fat cottage cheese,  4 egg whites,  1 1/2 cups whole wheat flour,  1/2 cup wheat germ,  1/2 cup old-fashioned oats,
loaves	hearty-raisin-bread	0.0	0.0	0.0	4.0	0.0	0.0	0.0	4.5	52.0	0.0	0.0	0.0	12.0	0.0	0.333	0.0	0.0	0.0	5.0	2.0	2 (.25 ounce) packages active dry yeast,  1/2 cup warm water (110 degrees F to 115 degrees F),  1 1/2 cups warm milk (110 to 115 degrees F),  1/2 cup butter or margarine, melted,  1/4 cup honey,  2 teaspoons salt,  1 1/2 teaspoons ground cinnamon,  2 eggs,  3 cups whole wheat flour,  3 1/2 cups all-purpose flour,  2 cups raisins,  1 egg white,  2 tablespoons cold water,
loaves	herb-batter-bread	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.167	0.0	0.0	0.167	1.0	0.0	0.5	10.0	1.0	3 cups all-purpose flour,  1 teaspoon salt,  1 tablespoon sugar,  1 (.25 ounce) package active dry yeast,  1 1/4 cups warm water,  2 tablespoons shortening,  3 teaspoons dried parsley,  1/2 teaspoon dried rosemary,  1/4 teaspoon dried thyme,  1 teaspoon margarine, melted,
loaves	herb-bread-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	1.5	0.5	0.0	0.0	1.5	24.0	2.0	3 cups whole wheat flour,  5 cups all-purpose flour, divided,  2 (.25 ounce) packages active dry yeast,  3 tablespoons sugar,  1 tablespoon salt,  1 teaspoon dried sage,  1/2 teaspoon dried marjoram,  1 small onion, minced,  3 tablespoons cooking oil,  3 cups warm water (120 degrees to 130 degrees),  Milk,  2 tablespoons grated Parmesan cheese,
loaves	herb-swirl-bread	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	1.0	0.167	0.0	0.0	0.5	8.0	1.0	3 3/4 cups all-purpose flour,  1 tablespoon sugar,  1 (.25 ounce) package active dry yeast,  1 teaspoon salt,  1 cup water,  2 tablespoons vegetable oil,  HERB FILLING:,  1/4 cup butter (no substitutes), softened,  1/3 cup minced fresh parsley,  1 tablespoon minced chives,  1 teaspoon garlic powder,  1 teaspoon seasoned salt,  Cornmeal,
loaves	herbed-oat-pan-bread	0.0	0.0	0.0	1.5	0.0	0.0	0.0	1.75	30.0	0.0	0.0	0.0	0.0	0.0	0.333	0.0	0.0	2.0	16.0	2.0	2 cups water,  1 cup quick-cooking oats,  3 tablespoons butter or margarine, softened,  3 3/4 cups all-purpose flour,  1/4 cup sugar,  2 (.25 ounce) packages active dry yeast,  2 teaspoons salt,  1 egg,  TOPPING:,  6 tablespoons butter or margarine, melted, divided,  1 tablespoon grated Parmesan cheese,  1/2 teaspoon dried basil,  1/4 teaspoon garlic powder,  1/4 teaspoon dried oregano,
loaves	herbed-whole-wheat-bread	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	1.0	1.5	0.167	0.0	0.0	1.5	4.0	2.0	1 medium onion, chopped,  3 tablespoons vegetable oil,  2 (.25 ounce) packages active dry yeast,  1/2 cup warm water (110 degrees F to 115 degrees F),  1 (12 ounce) can evaporated milk,  1/2 cup minced fresh parsley,  3 tablespoons sugar,  1 teaspoon salt,  1/2 teaspoon dill weed,  1/4 teaspoon rubbed sage,  3/4 cup cornmeal,  2 cups whole wheat flour,  1 3/4 cups all-purpose flour,
loaves	herbed-yeast-bread	0.0	0.0	0.0	4.0	0.0	0.0	0.0	7.0	88.0	0.0	0.0	0.0	5.328	0.0	0.667	0.0	0.0	8.0	24.0	1.0	2 tablespoons active dry yeast,  3 cups warm water (110 degrees to 115 degrees), divided,  1/4 cup butter or margarine, softened,  4 eggs, beaten,  1 cup sugar,  2/3 cup instant nonfat dry milk powder,  2 teaspoons salt,  11 cups all-purpose flour,  HERB BUTTER:,  1/4 cup butter or margarine, melted,  2 teaspoons garlic salt,  2 teaspoons dried parsley flakes,  1 teaspoon dill weed,  1/4 teaspoon dried oregano,
loaves	herman-coffee-cake	0.333	0.083	16.0	0.0	0.0	0.0	0.0	3.5	17.5	0.0	0.0	6.0	2.0	5.328	0.083	0.0	0.0	8.0	0.0	0.0	2 cups Herman Sourdough Starter,  2/3 cup vegetable oil,  2 eggs,  2 cups all-purpose flour,  1 1/2 teaspoons ground cinnamon,  1/2 teaspoon baking soda,  2 teaspoons baking powder,  1/2 teaspoon salt,  1 cup white sugar,  1 cup chopped pecans,  1 cup raisins,  1 cup packed brown sugar,  3 tablespoons all-purpose flour,  1 teaspoon ground cinnamon,  1/4 cup margarine, softened,  1/2 cup margarine,  1/4 cup milk,  1 cup packed brown sugar,
loaves	herman-sourdough-starter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	0.375	2 1/4 teaspoons active dry yeast,  2 cups warm water (110 degrees F/45 degrees C),  2 cups all-purpose flour,  1/4 cup white sugar,  &nbsp;,  1 cup white sugar, divided,  2 cups all-purpose flour, divided,  2 cups milk, divided,
loaves	high-altitude-challah	0.0	0.0	0.0	2.0	0.0	0.0	0.0	6.75	28.0	0.0	0.0	0.0	2.0	0.0	0.25	0.0	0.0	1.5	4.0	2.0	1/2 cup warm water (110 degrees F/45 degrees C),  3 tablespoons white sugar, divided,  2 (.25 ounce) packages active dry yeast,  2 eggs,  2 egg yolks,  1/4 cup milk, or as needed,  1/4 cup butter or margarine, melted,  1 1/2 teaspoons salt,  3 1/2 cups all-purpose flour,  1 egg,
loaves	holiday-cranberry-yeast-bread	0.0	0.0	2.664	1.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.167	0.0	0.0	0.0	10.0	0.5	1 1/2 cups fresh or frozen cranberries, halved,  1/3 cup packed brown sugar,  1/3 cup molasses,  1 1/4 cups warm water (110 degrees to 115 degrees), divided,  1 tablespoon active dry yeast,  1 tablespoon honey,  2 tablespoons butter or stick margarine, melted,  1 teaspoon salt,  1/4 teaspoon ground allspice,  2 1/2 cups whole wheat flour,  1 1/2 cups all-purpose flour,
loaves	home-style-yeast-bread	0.0	0.0	0.0	4.0	0.0	0.0	0.0	3.5	56.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	8.0	16.0	1.0	1 (.25 ounce) package active dry yeast,  2 cups warm water (110 degrees to 115 degrees),  1 cup sugar,  1/2 cup butter or margarine, melted,  1 1/2 teaspoons salt,  2 eggs, beaten,  7 cups bread flour,
loaves	homemade-bread	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	96.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	3.0	36.0	2.0	2 (.25 ounce) packages active dry yeast,  4 1/2 cups warm water (110 degrees to 115 degrees),  6 tablespoons sugar,  2 tablespoons salt,  1/4 cup shortening, melted and cooled,  12 cups all-purpose flour, divided,
loaves	homemade-egg-bread	0.0	0.0	0.0	2.0	0.0	0.0	0.0	6.0	56.0	0.0	0.0	0.0	12.0	0.0	0.5	0.0	0.0	2.0	5.0	2.0	2 (.25 ounce) packages active dry yeast,  1/2 cup warm water (110 degrees F to 115 degrees F),  1 1/2 cups warm milk (110 to 115 degrees F),  1/4 cup sugar,  1 tablespoon salt,  3 eggs, beaten,  1/4 cup butter, softened,  7 cups all-purpose flour,  1 egg yolk,  2 tablespoons water,  Sesame seeds,
loaves	honey-granola-bread	0.0	0.0	0.0	2.664	0.0	0.0	0.0	3.5	44.0	0.0	0.0	0.0	14.0	0.0	0.167	0.0	0.0	0.0	0.0	2.0	3 1/2 cups all-purpose flour,  2 (.25 ounce) packages active dry yeast,  1 teaspoon salt,  1 3/4 cups fat-free milk,  10 tablespoons honey,  1/3 cup butter or stick margarine,  2 eggs,  2 cups whole wheat flour,  1 cup reduced-fat granola cereal without raisins,  1 cup rye flour,  1/2 cup cornmeal,  1/2 cup quick-cooking oats,  1/4 cup slivered almonds, toasted and chopped,
loaves	honey-multigrain-bread	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	1.5	0.5	0.0	0.0	0.0	30.0	3.0	3/4 cup cornmeal,  3 3/4 cups water,  1 tablespoon salt,  3 tablespoons olive oil,  1/4 cup honey,  3 (.25 ounce) packages instant yeast,  1 cup rye flour,  1 cup whole wheat flour,  8 cups unbleached flour,
loaves	honey-mustard-loaf	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.5	24.0	0.0	0.0	0.0	0.0	0.0	0.167	0.0	0.0	0.0	6.0	1.0	1 (.25 ounce) package active dry yeast,  3/4 cup warm water (110 degrees F to 115 degrees F),  2 eggs,  3 tablespoons honey,  3 tablespoons Dijon mustard,  2 tablespoons butter or margarine, softened,  1 teaspoon salt,  1/8 teaspoon ground turmeric,  3 cups all-purpose flour,
loaves	honey-wheat-bread	0.0	0.0	0.0	1.5	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	8.0	0.0	0.5	0.0	0.0	0.0	10.0	2.0	2 1/2 cups all-purpose flour,  3 1/2 cups whole-wheat flour, divided,  2 (.25 ounce) packages active dry yeast,  1 cup milk,  1 1/4 cups water,  1/4 cup honey,  3 tablespoons butter or margarine,  1 tablespoon salt,
loaves	honey-wheat-bread-i	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	1.0	0.0	0.333	2.0	0.0	0.167	6.0	1.0	1 (.25 ounce) package rapid rise yeast,  1 teaspoon white sugar,  1/2 cup warm water (110 degrees F/45 degrees C),  1 (12 fluid ounce) can evaporated milk,  1/4 cup water,  1/4 cup melted shortening,  1/4 cup honey,  2 teaspoons salt,  2 cups whole wheat flour,  3 cups bread flour,  2 tablespoons butter,
loaves	honey-wheat-bread-ii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0	2.664	0.167	0.0	0.0	0.0	16.0	0.5	2 cups warm water (110 degrees F/45 degrees C),  2 cups whole wheat flour,  1 tablespoon active dry yeast,  1 teaspoon salt,  1/3 cup honey,  1/3 cup vegetable oil,  5 cups all-purpose flour,
